,n_estimators,random_state,criterion,n_jobs,max_depth,avg_score,score_std
0,500.0,0.0,entropy,-1.0,4.0,0.114664896531,0.00783488023448
1,500.0,0.0,entropy,-1.0,5.0,0.114664894538,0.0391741759148
2,500.0,0.0,entropy,-1.0,6.0,0.114664896531,0.00783488023448
3,500.0,0.0,entropy,-1.0,7.0,0.0911604252694,5.78094590808e-08
4,500.0,0.0,entropy,-1.0,8.0,0.122499721946,0.0156695920242
5,500.0,0.0,entropy,-1.0,9.0,0.0754907754358,0.0313393544865
6,500.0,0.0,entropy,-1.0,10.0,0.0993152882323,0.0231843769014
7,1000.0,0.0,entropy,-1.0,4.0,0.114664900518,0.0548437111263
8,1000.0,0.0,entropy,-1.0,5.0,0.146004194205,0.0235044174393
9,1000.0,0.0,entropy,-1.0,6.0,0.0911604252694,5.78094591294e-08
10,1000.0,0.0,entropy,-1.0,7.0,0.12249972095,5.58160293401e-08
11,1000.0,0.0,entropy,-1.0,8.0,0.0989952506846,0.0235044144492
12,1000.0,0.0,entropy,-1.0,9.0,0.0833255998542,0.0235045300681
13,1000.0,0.0,entropy,-1.0,10.0,0.0911604252694,5.78094592404e-08
14,1500.0,0.0,entropy,-1.0,4.0,0.12249972095,5.58160292985e-08
15,1500.0,0.0,entropy,-1.0,5.0,0.12249972095,5.58160294928e-08
16,1500.0,0.0,entropy,-1.0,6.0,0.122499719953,0.0156697036562
17,1500.0,0.0,entropy,-1.0,7.0,0.114664897528,0.0078347676057
18,1500.0,0.0,entropy,-1.0,8.0,0.0911604272628,0.0313392378709
19,1500.0,0.0,entropy,-1.0,9.0,0.106830074106,0.0156695910274
20,1500.0,0.0,entropy,-1.0,10.0,0.106830072113,0.0156697046529
21,2000.0,0.0,entropy,-1.0,4.0,0.12249972095,5.58160293887e-08
22,2000.0,0.0,entropy,-1.0,5.0,0.130334545368,0.00783476860242
23,2000.0,0.0,entropy,-1.0,6.0,0.146004192212,0.00783487824105
24,2000.0,0.0,entropy,-1.0,7.0,0.146004193208,0.00783476959913
25,2000.0,0.0,entropy,-1.0,8.0,0.0989952486911,0.00783488123119
26,2000.0,0.0,entropy,-1.0,9.0,0.0676559540075,0.00783476461556
27,2000.0,0.0,entropy,-1.0,10.0,0.0989952496878,0.00783476660899
28,2500.0,0.0,entropy,-1.0,4.0,0.0989952476944,0.0235045290714
29,2500.0,0.0,entropy,-1.0,5.0,0.10683007311,5.68127443215e-08
30,2500.0,0.0,entropy,-1.0,6.0,0.122499719953,0.0156697036562
31,2500.0,0.0,entropy,-1.0,7.0,0.106830072113,0.0156697046529
32,2500.0,0.0,entropy,-1.0,8.0,0.0911604252694,5.78094592404e-08
33,2500.0,0.0,entropy,-1.0,9.0,0.0989952486911,0.00783488123119
34,2500.0,0.0,entropy,-1.0,10.0,0.106830072113,0.0156697046529
35,3000.0,0.0,entropy,-1.0,4.0,0.0989952516813,0.0391740622894
36,3000.0,0.0,entropy,-1.0,5.0,0.13816936879,5.48193145461e-08
37,3000.0,0.0,entropy,-1.0,6.0,0.0989952506846,0.0235044144492
38,3000.0,0.0,entropy,-1.0,7.0,0.122499719953,0.0156697036562
39,3000.0,0.0,entropy,-1.0,8.0,0.0911604262661,0.0156695900307
40,3000.0,0.0,entropy,-1.0,9.0,0.106830070119,0.0470090003333
41,3000.0,0.0,entropy,-1.0,10.0,0.0911604272628,0.0313392378709
42,3500.0,0.0,entropy,-1.0,4.0,0.130334544371,0.00783487923776
43,3500.0,0.0,entropy,-1.0,5.0,0.10683007311,5.68127444395e-08
44,3500.0,0.0,entropy,-1.0,6.0,0.114664897528,0.0078347676057
45,3500.0,0.0,entropy,-1.0,7.0,0.0441514807521,0.0156697086398
46,3500.0,0.0,entropy,-1.0,8.0,0.130334544371,0.00783487923776
47,3500.0,0.0,entropy,-1.0,9.0,0.12249972095,5.58160294165e-08
48,3500.0,0.0,entropy,-1.0,10.0,0.0754907794226,0.0313392368742
49,4000.0,0.0,entropy,-1.0,4.0,0.130334545368,0.00783476860242
50,4000.0,0.0,entropy,-1.0,5.0,0.15383901663,5.38225995578e-08
51,4000.0,0.0,entropy,-1.0,6.0,0.0911604252694,5.78094590808e-08
52,4000.0,0.0,entropy,-1.0,7.0,0.0833256018477,0.00783476561228
53,4000.0,0.0,entropy,-1.0,8.0,0.106830074106,0.0156695910274
54,4000.0,0.0,entropy,-1.0,9.0,0.0833256018477,0.00783476561228
55,4000.0,0.0,entropy,-1.0,10.0,0.0754907774292,5.88061738263e-08
56,4500.0,0.0,entropy,-1.0,4.0,0.138169369787,0.0156695930209
57,4500.0,0.0,entropy,-1.0,5.0,0.138169370783,0.0313392408611
58,4500.0,0.0,entropy,-1.0,6.0,0.0911604252694,5.78094591225e-08
59,4500.0,0.0,entropy,-1.0,7.0,0.0911604262661,0.0156695900307
60,4500.0,0.0,entropy,-1.0,8.0,0.0911604252694,5.78094593306e-08
61,4500.0,0.0,entropy,-1.0,9.0,0.091160423276,0.0313393534898
62,4500.0,0.0,entropy,-1.0,10.0,0.0989952496878,0.00783476660899
